Date,Close
3/16/2012,13232.62012
3/15/2012,13252.75977
3/14/2012,13194.09961
3/13/2012,13177.67969
3/12/2012,12959.70996
3/9/2012,12922.01953
3/8/2012,12907.94043
3/7/2012,12837.33008
3/6/2012,12759.15039
3/5/2012,12962.80957
3/2/2012,12977.57031
3/1/2012,12980.29981
2/29/2012,12952.07031
2/28/2012,13005.12012
2/27/2012,12981.50977
2/24/2012,12982.9502
2/23/2012,12984.69043
2/22/2012,12938.66992
2/21/2012,12965.69043
2/17/2012,12949.87012
2/16/2012,12904.08008
2/15/2012,12780.9502
2/14/2012,12878.28027
2/13/2012,12874.04004
2/10/2012,12801.23047
2/9/2012,12890.45996
2/8/2012,12883.9502
2/7/2012,12878.2002
2/6/2012,12845.12988
2/3/2012,12862.23047
2/2/2012,12705.41016
2/1/2012,12716.45996
1/31/2012,12632.91016
1/30/2012,12653.71973
1/27/2012,12660.45996
1/26/2012,12734.62988
1/25/2012,12758.84961
1/24/2012,12675.75
1/23/2012,12708.82031
1/20/2012,12720.48047
1/19/2012,12623.98047
1/18/2012,12578.9502
1/17/2012,12482.07031
1/13/2012,12422.05957
1/12/2012,12471.01953
1/11/2012,12449.4502
1/10/2012,12462.46973
1/9/2012,12392.69043
1/6/2012,12359.91992
1/5/2012,12415.7002
1/4/2012,12418.41992
1/3/2012,12397.37988
12/30/2011,12217.55957
12/29/2011,12287.04004
12/28/2011,12151.41016
12/27/2011,12291.34961
12/23/2011,12294
12/22/2011,12169.65039
12/21/2011,12107.74023
12/20/2011,12103.58008
12/19/2011,11766.25977
12/16/2011,11866.38965
12/15/2011,11868.80957
12/14/2011,11823.48047
12/13/2011,11954.94043
12/12/2011,12021.38965
12/9/2011,12184.25977
12/8/2011,11997.7002
12/7/2011,12196.37012
12/6/2011,12150.12988
12/5/2011,12097.83008
12/2/2011,12019.41992
12/1/2011,12020.03027
11/30/2011,12045.67969
11/29/2011,11555.62988
11/28/2011,11523.00977
11/25/2011,11231.65039
11/23/2011,11257.54981
11/22/2011,11493.71973
11/21/2011,11547.30957
11/18/2011,11796.16016
11/17/2011,11770.73047
11/16/2011,11905.58984
11/15/2011,12096.16016
11/14/2011,12078.98047
11/11/2011,12153.67969
11/10/2011,11893.86035
11/9/2011,11780.94043
11/8/2011,12170.17969
11/7/2011,12068.38965
11/4/2011,11983.24023
11/3/2011,12044.46973
11/2/2011,11836.04004
11/1/2011,11657.95996
10/31/2011,11955.00977
10/28/2011,12231.11035
10/27/2011,12208.54981
10/26/2011,11869.04004
10/25/2011,11706.62012
10/24/2011,11913.62012
10/21/2011,11808.79004
10/20/2011,11541.78027
10/19/2011,11504.62012
10/18/2011,11577.04981
10/17/2011,11397
10/14/2011,11644.49023
10/13/2011,11478.12988
10/12/2011,11518.84961
10/11/2011,11416.29981
10/10/2011,11433.17969
10/7/2011,11103.12012
10/6/2011,11123.33008
10/5/2011,10939.9502
10/4/2011,10808.70996
10/3/2011,10655.29981
9/30/2011,10913.37988
9/29/2011,11153.98047
9/28/2011,11010.90039
9/27/2011,11190.69043
9/26/2011,11043.86035
9/23/2011,10771.48047
9/22/2011,10733.83008
9/21/2011,11124.83984
9/20/2011,11408.66016
9/19/2011,11401.00977
9/16/2011,11509.08984
9/15/2011,11433.17969
9/14/2011,11246.73047
9/13/2011,11105.84961
9/12/2011,11061.12012
9/9/2011,10992.12988
9/8/2011,11295.80957
9/7/2011,11414.86035
9/6/2011,11139.29981
9/2/2011,11240.25977
9/1/2011,11493.57031
8/31/2011,11613.53027
8/30/2011,11559.9502
8/29/2011,11539.25
8/26/2011,11284.54004
8/25/2011,11149.82031
8/24/2011,11320.70996
8/23/2011,11176.75977
8/22/2011,10854.65039
8/19/2011,10817.65039
8/18/2011,10990.58008
8/17/2011,11410.20996
8/16/2011,11405.92969
8/15/2011,11482.90039
8/12/2011,11269.01953
8/11/2011,11143.30957
8/10/2011,10719.94043
8/9/2011,11239.76953
8/8/2011,10809.84961
8/5/2011,11444.61035
8/4/2011,11383.67969
8/3/2011,11896.44043
8/2/2011,11866.62012
8/1/2011,12132.49023
7/29/2011,12143.24023
7/28/2011,12240.11035
7/27/2011,12302.54981
7/26/2011,12501.29981
7/25/2011,12592.79981
7/22/2011,12681.16016
7/21/2011,12724.41016
7/20/2011,12571.91016
7/19/2011,12587.41992
7/18/2011,12385.16016
7/15/2011,12479.73047
7/14/2011,12437.12012
7/13/2011,12491.61035
7/12/2011,12446.87988
7/11/2011,12505.75977
7/8/2011,12657.2002
7/7/2011,12719.49023
7/6/2011,12626.01953
7/5/2011,12569.87012
7/1/2011,12582.76953
6/30/2011,12414.33984
6/29/2011,12261.41992
6/28/2011,12188.69043
6/27/2011,12043.55957
6/24/2011,11934.58008
6/23/2011,12050
6/22/2011,12109.66992
6/21/2011,12190.00977
6/20/2011,12080.37988
6/17/2011,12004.36035
6/16/2011,11961.51953
6/15/2011,11897.26953
6/14/2011,12076.11035
6/13/2011,11952.96973
6/10/2011,11951.91016
6/9/2011,12124.36035
6/8/2011,12048.94043
6/7/2011,12070.80957
6/6/2011,12089.95996
6/3/2011,12151.25977
6/2/2011,12248.54981
6/1/2011,12290.13965
5/31/2011,12569.79004
5/27/2011,12441.58008
5/26/2011,12402.75977
5/25/2011,12394.66016
5/24/2011,12356.20996
5/23/2011,12381.25977
5/20/2011,12512.04004
5/19/2011,12605.32031
5/18/2011,12560.17969
5/17/2011,12479.58008
5/16/2011,12548.37012
5/13/2011,12595.75
5/12/2011,12695.91992
5/11/2011,12630.03027
5/10/2011,12760.36035
5/9/2011,12684.67969
5/6/2011,12638.74023
5/5/2011,12584.16992
5/4/2011,12723.58008
5/3/2011,12807.50977
5/2/2011,12807.36035
4/29/2011,12810.54004
4/28/2011,12763.30957
4/27/2011,12690.95996
4/26/2011,12595.37012
4/25/2011,12479.87988
4/21/2011,12505.99023
4/20/2011,12453.54004
4/19/2011,12266.75
4/18/2011,12201.58984
4/15/2011,12341.83008
4/14/2011,12285.15039
4/13/2011,12270.99023
4/12/2011,12263.58008
4/11/2011,12381.11035
4/8/2011,12380.04981
4/7/2011,12409.49023
4/6/2011,12426.75
4/5/2011,12393.90039
4/4/2011,12400.03027
4/1/2011,12376.71973
3/31/2011,12319.73047
3/30/2011,12350.61035
3/29/2011,12279.00977
3/28/2011,12197.87988
3/25/2011,12220.58984
3/24/2011,12170.55957
3/23/2011,12086.01953
3/22/2011,12018.62988
3/21/2011,12036.53027
3/18/2011,11858.51953
3/17/2011,11774.58984
3/16/2011,11613.29981
3/15/2011,11855.41992
3/14/2011,11993.16016
3/11/2011,12044.40039
3/10/2011,11984.61035
3/9/2011,12213.08984
3/8/2011,12214.37988
3/7/2011,12090.03027
3/4/2011,12169.87988
3/3/2011,12258.2002
3/2/2011,12066.79981
3/1/2011,12058.01953
2/28/2011,12226.33984
2/25/2011,12130.4502
2/24/2011,12068.5
2/23/2011,12105.78027
2/22/2011,12212.79004
2/18/2011,12391.25
2/17/2011,12318.13965
2/16/2011,12288.16992
2/15/2011,12226.63965
2/14/2011,12268.19043
2/11/2011,12273.25977
2/10/2011,12229.29004
2/9/2011,12239.88965
2/8/2011,12233.15039
2/7/2011,12161.62988
2/4/2011,12092.15039
2/3/2011,12062.25977
2/2/2011,12041.96973
2/1/2011,12040.16016
1/31/2011,11891.92969
1/28/2011,11823.7002
1/27/2011,11989.83008
1/26/2011,11985.44043
1/25/2011,11977.19043
1/24/2011,11980.51953
1/21/2011,11871.83984
1/20/2011,11822.79981
1/19/2011,11825.29004
1/18/2011,11837.92969
1/14/2011,11787.37988
1/13/2011,11731.90039
1/12/2011,11755.44043
1/11/2011,11671.87988
1/10/2011,11637.4502
1/7/2011,11674.75977
1/6/2011,11697.30957
1/5/2011,11722.88965
1/4/2011,11691.17969
1/3/2011,11670.75
12/31/2010,11577.50977
12/30/2010,11569.70996
12/29/2010,11585.37988
12/28/2010,11575.54004
12/27/2010,11555.03027
12/23/2010,11573.49023
12/22/2010,11559.49023
12/21/2010,11533.16016
12/20/2010,11478.12988
12/17/2010,11491.91016
12/16/2010,11499.25
12/15/2010,11457.46973
12/14/2010,11476.54004
12/13/2010,11428.55957
12/10/2010,11410.32031
12/9/2010,11370.05957
12/8/2010,11372.48047
12/7/2010,11359.16016
12/6/2010,11362.19043
12/3/2010,11382.08984
12/2/2010,11362.41016
12/1/2010,11255.78027
11/30/2010,11006.01953
11/29/2010,11052.49023
11/26/2010,11091.87012
11/24/2010,11187.28027
11/23/2010,11036.37012
11/22/2010,11178.58008
11/19/2010,11203.54981
11/18/2010,11181.23047
11/17/2010,11007.87988
11/16/2010,11023.5
11/15/2010,11201.96973
11/12/2010,11192.58008
11/11/2010,11283.09961
11/10/2010,11357.04004
11/9/2010,11346.75
11/8/2010,11406.83984
11/5/2010,11444.08008
11/4/2010,11434.83984
11/3/2010,11215.12988
11/2/2010,11188.71973
11/1/2010,11124.62012
10/29/2010,11118.49023
10/28/2010,11113.9502
10/27/2010,11126.28027
10/26/2010,11169.45996
10/25/2010,11164.04981
10/22/2010,11132.55957
10/21/2010,11146.57031
10/20/2010,11107.96973
10/19/2010,10978.62012
10/18/2010,11143.69043
10/15/2010,11062.78027
10/14/2010,11094.57031
10/13/2010,11096.08008
10/12/2010,11020.40039
10/11/2010,11010.33984
10/8/2010,11006.48047
10/7/2010,10948.58008
10/6/2010,10967.65039
10/5/2010,10944.71973
10/4/2010,10751.26953
10/1/2010,10829.67969
9/30/2010,10788.04981
9/29/2010,10835.28027
9/28/2010,10858.13965
9/27/2010,10812.04004
9/24/2010,10860.25977
9/23/2010,10662.41992
9/22/2010,10739.30957
9/21/2010,10761.03027
9/20/2010,10753.62012
9/17/2010,10607.84961
9/16/2010,10594.83008
9/15/2010,10572.73047
9/14/2010,10526.49023
9/13/2010,10544.12988
9/10/2010,10462.76953
9/9/2010,10415.24023
9/8/2010,10387.00977
9/7/2010,10340.69043
9/3/2010,10447.92969
9/2/2010,10320.09961
9/1/2010,10269.46973
8/31/2010,10014.71973
8/30/2010,10009.73047
8/27/2010,10150.65039
8/26/2010,9985.80957
8/25/2010,10060.05957
8/24/2010,10040.4502
8/23/2010,10174.41016
8/20/2010,10213.62012
8/19/2010,10271.20996
8/18/2010,10415.54004
8/17/2010,10405.84961
8/16/2010,10302.00977
8/13/2010,10303.15039
8/12/2010,10319.9502
8/11/2010,10378.83008
8/10/2010,10644.25
8/9/2010,10698.75
8/6/2010,10653.55957
8/5/2010,10674.98047
8/4/2010,10680.42969
8/3/2010,10636.37988
8/2/2010,10674.37988
7/30/2010,10465.94043
7/29/2010,10467.16016
7/28/2010,10497.87988
7/27/2010,10537.69043
7/26/2010,10525.42969
7/23/2010,10424.62012
7/22/2010,10322.29981
7/21/2010,10120.53027
7/20/2010,10229.95996
7/19/2010,10154.42969
7/16/2010,10097.90039
7/15/2010,10359.30957
7/14/2010,10366.71973
7/13/2010,10363.01953
7/12/2010,10216.26953
7/9/2010,10198.03027
7/8/2010,10138.99023
7/7/2010,10018.28027
7/6/2010,9743.620117
7/2/2010,9686.480469
7/1/2010,9732.530273
6/30/2010,9774.019531
6/29/2010,9870.299805
6/28/2010,10138.51953
6/25/2010,10143.80957
6/24/2010,10152.79981
6/23/2010,10298.44043
6/22/2010,10293.51953
6/21/2010,10442.41016
6/18/2010,10450.63965
6/17/2010,10434.16992
6/16/2010,10409.45996
6/15/2010,10404.76953
6/14/2010,10190.88965
6/11/2010,10211.07031
6/10/2010,10172.53027
6/9/2010,9899.25
6/8/2010,9939.980469
6/7/2010,9816.490234
6/4/2010,9931.969727
6/3/2010,10255.28027
6/2/2010,10249.54004
6/1/2010,10024.01953
5/28/2010,10136.62988
5/27/2010,10258.99023
5/26/2010,9974.450195
5/25/2010,10043.75
5/24/2010,10066.57031
5/21/2010,10193.38965
5/20/2010,10068.00977
5/19/2010,10444.37012
5/18/2010,10510.9502
5/17/2010,10625.83008
5/14/2010,10620.16016
5/13/2010,10782.9502
5/12/2010,10896.91016
5/11/2010,10748.25977
5/10/2010,10785.13965
5/7/2010,10380.42969
5/6/2010,10520.32031
5/5/2010,10866.83008
5/4/2010,10926.76953
5/3/2010,11151.83008
4/30/2010,11008.61035
4/29/2010,11167.32031
4/28/2010,11045.26953
4/27/2010,10991.99023
4/26/2010,11205.03027
4/23/2010,11204.28027
4/22/2010,11134.29004
4/21/2010,11124.91992
4/20/2010,11117.05957
4/19/2010,11092.04981
4/16/2010,11018.66016
4/15/2010,11144.57031
4/14/2010,11123.11035
4/13/2010,11019.41992
4/12/2010,11005.96973
4/9/2010,10997.34961
4/8/2010,10927.07031
4/7/2010,10897.51953
4/6/2010,10969.99023
4/5/2010,10973.54981
4/1/2010,10927.07031
3/31/2010,10856.62988
3/30/2010,10907.41992
3/29/2010,10895.86035
3/26/2010,10850.36035
3/25/2010,10841.20996
3/24/2010,10836.15039
3/23/2010,10888.83008
3/22/2010,10785.88965
3/19/2010,10741.98047
3/18/2010,10779.16992
3/17/2010,10733.66992
3/16/2010,10685.98047
3/15/2010,10642.15039
3/12/2010,10624.69043
3/11/2010,10611.83984
3/10/2010,10567.33008
3/9/2010,10564.37988
3/8/2010,10552.51953
3/5/2010,10566.2002
3/4/2010,10444.13965
3/3/2010,10396.75977
3/2/2010,10405.98047
3/1/2010,10403.79004
2/26/2010,10325.25977
2/25/2010,10321.03027
2/24/2010,10374.16016
2/23/2010,10282.41016
2/22/2010,10383.37988
2/19/2010,10402.34961
2/18/2010,10392.90039
2/17/2010,10309.24023
2/16/2010,10268.80957
2/12/2010,10099.13965
2/11/2010,10144.19043
2/10/2010,10038.37988
2/9/2010,10058.63965
2/8/2010,9908.389648
2/5/2010,10012.23047
2/4/2010,10002.17969
2/3/2010,10270.54981
2/2/2010,10296.84961
2/1/2010,10185.53027
1/29/2010,10067.33008
1/28/2010,10120.45996
1/27/2010,10236.16016
1/26/2010,10194.29004
1/25/2010,10196.86035
1/22/2010,10172.98047
1/21/2010,10389.87988
1/20/2010,10603.15039
1/19/2010,10725.42969
1/15/2010,10609.65039
1/14/2010,10710.54981
1/13/2010,10680.76953
1/12/2010,10627.25977
1/11/2010,10663.99023
1/8/2010,10618.19043
1/7/2010,10606.86035
1/6/2010,10573.67969
1/5/2010,10572.01953
1/4/2010,10583.95996
12/31/2009,10428.04981
12/30/2009,10548.50977
12/29/2009,10545.41016
12/28/2009,10547.08008
12/24/2009,10520.08984
12/23/2009,10466.44043
12/22/2009,10464.92969
12/21/2009,10414.13965
12/18/2009,10328.88965
12/17/2009,10308.25977
12/16/2009,10441.12012
12/15/2009,10452
12/14/2009,10501.04981
12/11/2009,10471.5
12/10/2009,10405.83008
12/9/2009,10337.04981
12/8/2009,10285.96973
12/7/2009,10390.11035
12/4/2009,10388.90039
12/3/2009,10366.15039
12/2/2009,10452.67969
12/1/2009,10471.58008
11/30/2009,10344.83984
11/27/2009,10309.91992
11/25/2009,10464.40039
11/24/2009,10433.70996
11/23/2009,10450.9502
11/20/2009,10318.16016
11/19/2009,10332.44043
11/18/2009,10426.30957
11/17/2009,10437.41992
11/16/2009,10406.95996
11/13/2009,10270.46973
11/12/2009,10197.46973
11/11/2009,10291.25977
11/10/2009,10246.96973
11/9/2009,10226.94043
11/6/2009,10023.41992
11/5/2009,10005.95996
11/4/2009,9802.139648
11/3/2009,9771.910156
11/2/2009,9789.44043
10/30/2009,9712.730469
10/29/2009,9962.580078
10/28/2009,9762.69043
10/27/2009,9882.169922
10/26/2009,9867.959961
10/23/2009,9972.179688
10/22/2009,10081.30957
10/21/2009,9949.360352
10/20/2009,10041.48047
10/19/2009,10092.19043
10/16/2009,9995.910156
10/15/2009,10062.94043
10/14/2009,10015.86035
10/13/2009,9871.05957
10/12/2009,9885.799805
10/9/2009,9864.94043
10/8/2009,9786.870117
10/7/2009,9725.580078
10/6/2009,9731.25
10/5/2009,9599.75
10/2/2009,9487.669922
10/1/2009,9509.280273
9/30/2009,9712.280273
9/29/2009,9742.200195
9/28/2009,9789.360352
9/25/2009,9665.19043
9/24/2009,9707.44043
9/23/2009,9748.549805
9/22/2009,9829.870117
9/21/2009,9778.860352
9/18/2009,9820.200195
9/17/2009,9783.919922
9/16/2009,9791.709961
9/15/2009,9683.410156
9/14/2009,9626.799805
9/11/2009,9605.410156
9/10/2009,9627.480469
9/9/2009,9547.219727
9/8/2009,9497.339844
9/4/2009,9441.269531
9/3/2009,9344.610352
9/2/2009,9280.669922
9/1/2009,9310.599609
8/31/2009,9496.280273
8/28/2009,9544.200195
8/27/2009,9580.629883
8/26/2009,9543.519531
8/25/2009,9539.290039
8/24/2009,9509.280273
8/21/2009,9505.959961
8/20/2009,9350.049805
8/19/2009,9279.160156
8/18/2009,9217.94043
8/17/2009,9135.339844
8/14/2009,9321.400391
8/13/2009,9398.19043
8/12/2009,9361.610352
8/11/2009,9241.450195
8/10/2009,9337.950195
8/7/2009,9370.070312
8/6/2009,9256.259766
8/5/2009,9280.969727
8/4/2009,9320.19043
8/3/2009,9286.55957
7/31/2009,9171.610352
7/30/2009,9154.459961
7/29/2009,9070.719727
7/28/2009,9096.719727
7/27/2009,9108.509766
7/24/2009,9093.240234
7/23/2009,9069.290039
7/22/2009,8881.259766
7/21/2009,8915.94043
7/20/2009,8848.150391
7/17/2009,8743.94043
7/16/2009,8711.820312
7/15/2009,8616.209961
7/14/2009,8359.490234
7/13/2009,8331.679688
7/10/2009,8146.52002
7/9/2009,8183.169922
7/8/2009,8178.410156
7/7/2009,8163.600098
7/6/2009,8324.870117
7/2/2009,8280.740234
7/1/2009,8504.05957
6/30/2009,8447
6/29/2009,8529.379883
6/26/2009,8438.389648
6/25/2009,8472.400391
6/24/2009,8299.860352
6/23/2009,8322.910156
6/22/2009,8339.009766
6/19/2009,8539.730469
6/18/2009,8555.599609
6/17/2009,8497.179688
6/16/2009,8504.669922
6/15/2009,8612.129883
6/12/2009,8799.259766
6/11/2009,8770.919922
6/10/2009,8739.019531
6/9/2009,8763.05957
6/8/2009,8764.490234
6/5/2009,8763.129883
6/4/2009,8750.240234
6/3/2009,8675.240234
6/2/2009,8740.870117
6/1/2009,8721.44043
5/29/2009,8500.330078
5/28/2009,8403.799805
5/27/2009,8300.019531
5/26/2009,8473.490234
5/22/2009,8277.320312
5/21/2009,8292.129883
5/20/2009,8422.040039
5/19/2009,8474.849609
5/18/2009,8504.080078
5/15/2009,8268.639648
5/14/2009,8331.320312
5/13/2009,8284.889648
5/12/2009,8469.110352
5/11/2009,8418.769531
5/8/2009,8574.650391
5/7/2009,8409.849609
5/6/2009,8512.280273
5/5/2009,8410.650391
5/4/2009,8426.740234
5/1/2009,8212.410156
4/30/2009,8168.120117
4/29/2009,8185.72998
4/28/2009,8016.950195
4/27/2009,8025
4/24/2009,8076.290039
4/23/2009,7957.060059
4/22/2009,7886.569824
4/21/2009,7969.560059
4/20/2009,7841.72998
4/17/2009,8131.330078
4/16/2009,8125.430176
4/15/2009,8029.620117
4/14/2009,7920.180176
4/13/2009,8057.810059
4/9/2009,8083.379883
4/8/2009,7837.109863
4/7/2009,7789.560059
4/6/2009,7975.850098
4/3/2009,8017.589844
4/2/2009,7978.080078
4/1/2009,7761.600098
3/31/2009,7608.919922
3/30/2009,7522.02002
3/27/2009,7776.180176
3/26/2009,7924.560059
3/25/2009,7749.810059
3/24/2009,7659.970215
3/23/2009,7775.859863
3/20/2009,7278.379883
3/19/2009,7400.799805
3/18/2009,7486.580078
3/17/2009,7395.700195
3/16/2009,7216.970215
3/13/2009,7223.97998
3/12/2009,7170.060059
3/11/2009,6930.399902
3/10/2009,6926.490234
3/9/2009,6547.049805
3/6/2009,6626.939941
3/5/2009,6594.439941
3/4/2009,6875.839844
3/3/2009,6726.02002
3/2/2009,6763.290039
2/27/2009,7062.930176
2/26/2009,7182.080078
2/25/2009,7270.890137
2/24/2009,7350.939941
2/23/2009,7114.779785
2/20/2009,7365.669922
2/19/2009,7465.950195
2/18/2009,7555.629883
2/17/2009,7552.600098
2/13/2009,7850.410156
2/12/2009,7932.759766
2/11/2009,7939.529785
2/10/2009,7888.879883
2/9/2009,8270.870117
2/6/2009,8280.589844
2/5/2009,8063.069824
2/4/2009,7956.660156
2/3/2009,8078.359863
2/2/2009,7936.75
1/30/2009,8000.859863
1/29/2009,8149.009766
1/28/2009,8375.450195
1/27/2009,8174.72998
1/26/2009,8116.029785
1/23/2009,8077.560059
1/22/2009,8122.799805
1/21/2009,8228.099609
1/20/2009,7949.089844
1/16/2009,8281.219727
1/15/2009,8212.490234
1/14/2009,8200.139648
1/13/2009,8448.55957
1/12/2009,8473.969727
1/9/2009,8599.179688
1/8/2009,8742.459961
1/7/2009,8769.700195
1/6/2009,9015.099609
1/5/2009,8952.889648
1/2/2009,9034.69043
12/31/2008,8776.389648
12/30/2008,8668.389648
12/29/2008,8483.929688
12/26/2008,8515.549805
12/24/2008,8468.480469
12/23/2008,8419.490234
12/22/2008,8519.69043
12/19/2008,8579.110352
12/18/2008,8604.990234
12/17/2008,8824.339844
12/16/2008,8924.139648
12/15/2008,8564.530273
12/12/2008,8629.679688
12/11/2008,8565.089844
12/10/2008,8761.419922
12/9/2008,8691.330078
12/8/2008,8934.179688
12/5/2008,8635.419922
12/4/2008,8376.240234
12/3/2008,8591.69043
12/2/2008,8419.089844
12/1/2008,8149.089844
11/28/2008,8829.040039
11/26/2008,8726.610352
11/25/2008,8479.469727
11/24/2008,8443.389648
11/21/2008,8046.419922
11/20/2008,7552.290039
11/19/2008,7997.279785
11/18/2008,8424.75
11/17/2008,8273.580078
11/14/2008,8497.30957
11/13/2008,8835.25
11/12/2008,8282.660156
11/11/2008,8693.959961
11/10/2008,8870.540039
11/7/2008,8943.80957
11/6/2008,8695.790039
11/5/2008,9139.269531
11/4/2008,9625.280273
11/3/2008,9319.830078
10/31/2008,9325.009766
10/30/2008,9180.69043
10/29/2008,8990.959961
10/28/2008,9065.120117
10/27/2008,8175.77002
10/24/2008,8378.950195
10/23/2008,8691.25
10/22/2008,8519.209961
10/21/2008,9033.660156
10/20/2008,9265.429688
10/17/2008,8852.219727
10/16/2008,8979.259766
10/15/2008,8577.910156
10/14/2008,9310.990234
10/13/2008,9387.610352
10/10/2008,8451.19043
10/9/2008,8579.19043
10/8/2008,9258.099609
10/7/2008,9447.110352
10/6/2008,9955.5
10/3/2008,10325.37988
10/2/2008,10482.84961
10/1/2008,10831.07031
9/30/2008,10850.66016
9/29/2008,10365.4502
9/26/2008,11143.12988
9/25/2008,11022.05957
9/24/2008,10825.16992
9/23/2008,10854.16992
9/22/2008,11015.69043
9/19/2008,11388.44043
9/18/2008,11019.69043
9/17/2008,10609.66016
9/16/2008,11059.01953
9/15/2008,10917.50977
9/12/2008,11421.99023
9/11/2008,11433.70996
9/10/2008,11268.91992
9/9/2008,11230.73047
9/8/2008,11510.74023
9/5/2008,11220.95996
9/4/2008,11188.23047
9/3/2008,11532.87988
9/2/2008,11516.91992
8/29/2008,11543.95996
8/28/2008,11715.17969
8/27/2008,11502.50977
8/26/2008,11412.87012
8/25/2008,11386.25
8/22/2008,11628.05957
8/21/2008,11430.20996
8/20/2008,11417.42969
8/19/2008,11348.54981
8/18/2008,11479.38965
8/15/2008,11659.90039
8/14/2008,11615.92969
8/13/2008,11532.95996
8/12/2008,11642.46973
8/11/2008,11782.34961
8/8/2008,11734.32031
